src_ip,packet_count,unique_ports,proto_avg,attack_list,port_scan_ratio,common_port_ratio,rule_pred,ml_pred,risk_score,final_pred
168.0.164.92,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.164.93,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.164.94,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.164.95,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.164.96,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.164.97,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.164.99,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.0,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.1,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.10,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.101,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.103,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.104,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.105,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.106,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.107,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.108,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.109,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.11,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.110,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.111,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.112,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.115,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.116,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.117,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.118,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.12,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.122,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.123,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
168.0.165.125,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.126,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.127,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.129,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.13,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.130,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.132,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.133,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.134,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.135,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.136,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.137,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.138,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.139,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.14,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.140,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.141,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.142,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.143,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.144,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.146,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.148,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.149,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.15,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.150,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.151,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
168.0.165.152,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.153,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.154,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.155,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.156,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
168.0.165.157,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.158,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.159,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.16,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.161,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.162,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.163,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.165,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.167,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.168,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.169,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
168.0.165.17,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.170,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.171,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.172,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.173,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.175,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.176,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.179,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.18,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.180,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.181,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.182,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.183,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.184,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.185,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.186,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.188,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.189,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.19,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.192,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.193,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.194,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.195,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.196,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.197,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
168.0.165.198,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.199,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.2,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.20,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.200,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.201,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.203,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.204,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.205,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.206,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.207,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.209,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.21,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.210,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.211,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.212,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
168.0.165.213,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.216,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.217,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.218,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
168.0.165.219,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.22,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.220,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.221,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.222,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.224,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.226,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.227,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.228,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.229,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.23,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.231,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.232,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.233,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.234,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.235,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.236,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.237,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.238,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.239,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.24,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.240,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.241,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.242,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.243,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.244,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.245,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.246,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.247,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.248,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
168.0.165.249,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.25,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.251,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.252,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.253,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.254,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.255,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.26,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.27,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.29,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.3,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.30,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.31,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.32,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.33,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.34,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.35,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.36,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.37,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.38,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.39,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.4,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.40,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.41,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.42,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.43,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
168.0.165.44,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.45,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.46,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.47,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
168.0.165.48,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.49,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.5,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.50,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.51,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.52,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.54,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.55,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.56,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.57,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.58,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.59,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.6,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.60,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.61,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
168.0.165.62,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.64,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.65,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.66,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.67,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.68,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.69,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.7,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.70,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.71,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.72,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.73,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.74,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.75,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.165.76,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.78,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
168.0.165.79,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.80,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.81,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.82,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.83,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.84,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.85,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.87,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.88,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.90,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.91,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.92,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.93,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.165.94,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.95,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.96,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
168.0.165.97,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.165.98,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.165.99,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.166.1,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.166.10,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.166.100,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.166.101,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.166.102,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.166.104,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.166.105,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.166.106,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.166.107,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.166.108,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.166.109,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.166.110,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.166.111,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.166.112,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.166.114,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.0.166.116,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.166.117,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.0.166.118,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.166.120,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.166.121,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.166.122,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.0.166.123,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.0.166.124,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
